text,scene
"Yeah, we got a buttermilk stack for three seventy-five. We also got french toast for four dollars if you're into that. I personally like the pancakes though.",11
"You okay, Charlie?",11
"Yeah, I'm okay. This guy's just lost.",11
"Three seventy-five, huh?",11
"I hope Salem Lights are okay, `cause that's all we got left.",12
"If I can smoke `em, I'll take `em.",12
"Where ya been, Charlie?",12
This ain't a resort you know.    I got orders stacking up here.,12
You best not be smokin' again.    Not in your condition.,12
"Bob, do you see where am I right now? Can my condition really get any worse? `Sides, you ain't one to talk.",12
What?   I quit two years ago.,12
"Yeah, so why you still carryin' that fancy lighter `round for?",12
"It was a gift from my ex-wife, alright? I'm sentimental. I don't wanna forget how much I hate her guts.",12
Hey man?,12
Can I use your phone? My cell doesn't get a signal out here and the pay phone outside is busted.,12
Excuse me...?,12
"Any news about when our truck might be fixed? You said your boy would have us on the road two hours ago. The rate we're going, we'll be lucky to make it to Scottsdale by Christmas.",12
Goddamn it. Where the hell is Jeep?,12
"Hey, Leonardo...!",13
The fact that this truck's hood's up mean anything to you?,13
Yeah...,13
Whaddya workin' on that's so goddamn important you're not doin' your job?,13
Nothin'...,13
Found it under a bunch of stuff in the storage shed. I know you never like to throw anything away...,13
Whaddya doin'?,13
What...?,13
"Jeep, I like Charlie. I do. And I think it's real good of you to lend her a helping hand, but she is not your responsibility.",13
"Oh whatever, leave me alone.",13
Don't walk away from me while I'm talkin' to you!,13
How long you gonna follow her around like a puppy dog? Cleanin' up the messes she makes while she steps out with every guy around here other than you?!,14
Don't say that about her!     She's not like that!,14
You really think she's gonna stick around here after that baby's born and off her hands?,14
"Look, I know it doesn't make any sense to you, but it's just something I have to do.",14
"See that up there? Your mother thought I was crazy for wanting to buy this place, middle of nowhere...But I just knew this was what I was supposed to do. Told your mom, ""just wait."" Told her when they finally ran the freeway through here like they were plannin' on, this place would be like Grand Central Station.",14
But I was wrong. The freeway never came and now the only people who ever stop here are the ones who are lost.,14
And your mom? Well she got tired of waitin'.,14
C'mon Dad. You can't blame yourself for what she did,14
"Yeah, I can. And I'm sayin' you're about to make the same damn mistake I made, believing in something that's never gonna happen...Or someone.",14
"It's time for you to move on from this place, Jeep. I don't wanna see you wake up one morning old and pissed off, realizing you're lost just like everybody else who stops here.",14
Now get to work on that truck. I wanna have these people on the road by nightfall.,14
"Yeah, wait a minute.",15
What's wrong with you today?,15
I told you to get the satellite TV. But you don't wanna listen.,15
What the hell do I need that crap for?,15
"History Channel, man!",15
I got all the history I can take.,15
That's for sure.,15
What's your problem now?,15
Where do I start?,15
You know this was the top-of-the- line model when I bought it.,15
"Yeah, in the Fifties.",15
"You shouldn't be watchin' anyways. Okay, baby, this is gonna do it.",15
See?   Clear as day.,15
"Nice work, Bob. What the hell's that?",15
It's just one of those test things.,15
Don't look like a test.,15
"Yo, am I the Invisible motherfuckin' Man here?    Do you have a phone or not?",15
In the back past the kitchen.   Make it fast.,15
If there's a real emergency aren't they supposed to give us some information about what to do?,15
I'm sure it's a mistake.,15
"Hey, Percy, give that old radio of yours a shot. Maybe they got some news about the TV.",15
Let me talk to him...,15
"Cuz a father should be able to talk to his son, that's why. Now put `im on the phone. Is that my little man...? Yeah, well I'm working hard, so that I can be with you. You bein' good?",16
Wait... You're breakin' up. Hello...? Shit!,16
What the hell...,16
Maybe there was an earthquake?,16
They keep sayin' we're overdue for a big one.,17
Lot a folks could be hurt.,17
Not if it was centered in the desert.,17
Exactly.    Could be nothing to worry about.,17
So then why's the TV out?,17
Maybe it just hit the relay stations. Aren't those usually in remote areas?,17
"Yeah, `cause of the radiation they give off.",17
There ain't no radiation comin' from those things. Plus that don't explain the radio being out too. Some of those stations broadcast over hundreds of miles. Any quake that big and we would a felt it.,17
Percy's right. I didn't feel nothing.,17
Maybe it's a terrorist attack or something...?,17
Oh god...,17
"Well, for cryin' out loud. There's no use in speculating. I'll just call my brother up in Needles. He must a heard something.",17
I don't think so.,17
Whaddya talkin' about?,17
Phone's dead. Just tried to make a call.,17
You're shittin' me.,17
"Oh, this is just great.",17
"Relax, Mrs. Anderson. Nothing to get excited about. Probably just working on the lines.",17
"Sides, I'm sure Jeep'll have your truck fixed up quick as can be, and then you'll be on your way.",17
Damn it!,18
"Have a seat wherever you want, Ma'am. Specials are on the board.",19
"Thank you, dear.",19
"Oh, I already know what I want.",19
"Okay, what'll it be?",19
"I'll have the steak, please.",19
And how'd you like that cooked?,19
"Rare if you would. And water, no ice.",19
Coming right up.,19
"Charlie, is it?",19
Yeah.,19
What an unusual name for a girl.,19
So they say. I'll be right back with your water.,19
"Hello, I'm Gladys. Gladys Foster.",19
"Nice to meet you, Gladys. I'm Sandra and this is my husband Howard.",19
What a nice young couple you are. What brings you out to these parts?,19
"We're moving out to Scottsdale. But our truck broke down, and so we're stuck here while it's being fixed.",19
"Oh, what a nuisance.",19
"Say, Gladys, it seems the lines are down around here. The phone and TV, you know?",19
"And I just was wondering if you might have heard something on your way up? You know, about what's going on?",19
"Oh, don't worry yourself about that, sweetheart. It'll all be over soon.",19
The carburetor's shot.    Don't know why. Looks brand new.,19
"Ah, shit. They're gonna be pissed.",19
"I could try to rebuild it, but it'd take a while, and I don't think we have all the parts. If we call right now, we might be able to get a new one down here tomorrow morning.",19
That's not gonna happen.    Goddamn phone's out.,19
What?,19
"Thank you, dear. How far along are you?",19
Just about there.,19
The father must be very proud.,19
I wouldn't know.,19
You mean he's...,19
Out of sight. Out of mind.,19
"Oh, I see.     So you're not married, I take it?",19
Nope.,19
That's too bad.,19
"No, I prefer it that way. I don't a need a man tellin' me what to do.",19
But what about the baby?,19
I've got it under control.,19
"Yeah, but it's gonna burn.",19
What did you just say?,19
I said your fucking baby's gonna burn.,19
"Go to hell, lady.",19
What happened?,19
Total fucking Jesus freak.,19
All those babies.    They're gonna burn.,19
"Gladys, please. There's no reason to",19
"Shut up, you stupid fucking cunt! All you do is complain! Complain! Complain!",19
"Howard, it's okay!     Don't listen to her!",19
"Who the hell do you think you are, lady?! Now, I'd like you to apologize to my",19
You're all going to fucking die!,19
Don't move!,19
Fuck!,19
"Shoot her, Jeep!",19
You'll never save her.,19
SHOOT THE FUCKING BITCH!,19
Somebody help me!,19
Press your hands over the hole!,19
"Don't look at me like that, lady! I'm tryin' to fuckin' help you! Now put your goddamn hands over the hole before your husband bleeds to death!",19
The fuck was that?!   What the fuck was that!?,19
How far to the hospital?,23
"Seventy, maybe eighty miles.",23
What's that on the road?,23
They're fuckin' clouds!   What the fuck do they look like?,23
Not clouds. Clouds don't buzz.,23
I don't understand how she was still standin' after Percy hit `er with that goddamn fryin' pan. Broke her fuckin' neck. I saw it. I swear I did.,24
And did you see that kid's gun? The hell's he doin' with a gun like that?,24
"It's okay, Jeep.   It's okay.",24
"I couldn't pull the trigger. I froze. I saw what I needed to do, but I was afraid... She could've killed you!",24
Or Charlie...She would've killed me if it wasn't for...,24
"There's nothin' to be ashamed of, Jeep.",24
Not everybody can play the hero.,24
Where you going?!,25
To get my bible!,25
The hell you need that for?!,25
Well somebody's gotta start prayin'...,25
"Okay, hold `em steady.",26
"Oh god, please don't throw up.",26
"She's cold as a freakin' ice cube. If I hadn't just seen her walk in here, I'd say the old bag's been dead for hours.",26
"Well, I don't care how long she's been dead, the bitch ain't stayin' in here with us.",26
I don't get it.    Why don't they come closer?,27
"How the fuck am I supposed to know, man? You askin' me to explain the behavior of a motherfuckin' pestilence.",27
You guys!,27
You see anything?,27
No Twilight Zone shit if that's what you mean.,27
Careful. Old lady could have some kind of rabid poodle locked up in there.,27
Agh!   What the fuck is that?,27
Jesus.,27
Nothin' here.,27
How `bout the trunk?,27
Bitch's got motherfuckin' dead cats in her hoopty! What the fuck is wrong with white people?!,27
Least now we know where that smell was coming from.,27
"Yeah, it was a real motherfuckin' necessity we figured that out, man.",27
Hey...,27
"Okay, now we're talkin'.",27
Wait a minute. Check it out. It's LAPD. What's an LA cop doing way out here?,27
"I'm from Nevada, man.",27
Give me the shotgun.,27
"Oh, thank God, the police!",28
"Charlie, wait!",29
Take one step closer and I'll drop you right here.,29
That how you greet all your customers?,29
"Mister, after what we've been through here today, you're lucky we didn't shoot you first and greet you later. Now let me see your teeth.",29
Your teeth goddamn it!       Lemme see `em!,29
"No, shark teeth, Pop.",29
Okay... Suppose you tell us your name then.,29
Michael.,29
"Sorry about all that, Michael. This old lady just went crazy inside my place here. She had these teeth. Never seen anything like `em. Practically bit a man in half.",29
"So what are you doin' out here? Gotta say you don't exactly look like a police officer. Even one from L.A. Then again, you have to be, right? I mean, who the hell'd be crazy enough to steal a cop car?",29
"You don't know, do you?",29
Know what?,29
"We don't know anything. Nothing's working here. The TV, the radio, the phone...",29
I'm running out of time.,29
"Back off, fella...",29
"Now, I don't care if this is the second coming of Jesus fucking Christ, I say it's time for you to either get talkin' or get the hell outta here!",29
Easy!   Easy!,29
"C'mon, Dad, tell `em you're sorry. Tell `em you were only kidding!",29
Let `em go!,29
"Now, son, I'm sure you don't wanna go spillin' blood for no good reason in front of all these decent people, do ya? Our friend Bob here ain't worth the trouble it'd cause ya.",29
So whaddya say `bout just lettin' `im go and then you can be on your way? Nice `n' easy.,29
What the ?,29
They're here.,29
You're going to need this.,29
"Lord, have mercy.",29
You ladies best get back inside.,29
What is it? What's happening? Who is this man? Why's he driving a police car?,29
"Shut up, mom!",29
Wait. I don't think that's such a good idea.,29
"Dad, I can handle it.",29
He's just a kid,29
"I said, I can handle it!",29
He can handle it. He doesn't have a choice.,29
"If you want to live, you'll do exactly as I say.",29
"When you fire, you keep your thumb off the slide. Don't hesitate. Don't do anything brave. There's no safety.",29
"C'mon, Jeep. We gotta go!",29
Fuck it.,29
Sandra?    What's happening?,30
It's okay!     Everything's okay!,30
"Jeep, get the flashlights!",30
Everybody just stay still!,30
"Now that we're locked in here, what the fuck are we supposed to do?",30
Where the hell did they go?,31
"Alright, Rambo. You got us up here. Now you mind explaining what the fuck we're fighting?",31
Listen!,31
You hear what I'm hearing?,31
Yeah...The hell is that?,31
It sounds almost like...,31
Ice cream.,31
You've got to be fuckin' kidding me.,31
Alright. There's a safety switch on the side of your gun. Push it all the way down. Two clicks.,31
"Now when this starts, you hold on tight, you hear me? If you don't, you're going to blow your hand off. Understand?",31
The fuck y'all lookin' at me for?,31
"Oh, honey, listen.    It's the Ice Cream Man.",32
"Ah, he don't look that bad.",33
"Oh, shit.     Oh, shit.   Oh, shit.",33
Get ready!,33
Is that it?,33
Now!   Shoot now!,33
Spread out! Don't let them get close to the windows!,33
Shells!,33
Fuck!,33
Bob!,33
Grab my hand!,33
Gun!,33
Fuck off!,33
Pull me up!,33
"Come on, motherfuckers!   Come on!",35
Where is it?!,36
Mom!   Open your eyes!,36
I can't!   I can't!,36
Howard!,36
Daddy!,36
"See what you made me do, mother!?",36
No!,36
Howard!,36
There you are!,36
Daddy!,36
They're running!      We got `em!,37
Let me go!     He's alive!,38
He's alive!,38
No...     Not anymore.,38
I'm okay. I'm fine.,38
Thanks...,38
I told you not to do anything brave.,38
We got `em runnin'!,38
Where's Howard?,38
Someone needs to be on the roof.,38
I'll go.,38
Hold on.,38
You better start talking.,38
The first time God lost faith in Man he sent a flood. The second time...he sent what you see outside.,38
You sayin' this is the Apocalypse...?,38
I'm saying this is an extermination.,38
Those things out there are vessels. The Possessed. The weakest willed are the easiest to turn.,38
Possessed by what?    Demons?,38
No...by angels.,38
"Son, I don't know what bible you been readin', but in my version, the angels are the good guys.",38
That's where your book is wrong.,38
How come you know so much about them?,38
"I know because until last night, I was on their side.",38
You mean you're...,38
Not anymore...,38
"Right and yesterday I was the fuckin' Easter Bunny. You know, fuck this. I don't even believe in God.",38
"That's fine, because He doesn't believe in you either.",38
"C'mon, Bob. Have you looked outside recently? Those aren't exactly our regular customers out there.",38
How do we know he didn't bring them here himself?,38
"He brings them here and then he saves us from them? You're a genius, Bob.",38
So you're here to protect us?,38
Not you... Her.,38
Me?!   Why me?!,38
Because your child is the only hope humanity has of surviving.,38
No way!,38
Jesus Christ...,38
Exactly.,38
You're sayin' she's the mother of the Messiah?,38
"Wait a minute, isn't Mary supposed to be a vi",38
"Go fuck yourself, Bob!",38
Makes you wonder about Mary.,38
"Look, this is not possible! I'm just a waitress! I'm nobody! I can't give birth to the Savior of Mankind! I don't even own a car!",38
None of that matters anymore. Either your child lives or Mankind dies.,38
"So what, we're supposed to just hold those things off until Mary over there squeezes one out?",38
That's right.,38
That can't be. I'm only eight months pregnant.,38
Oh we're fucked.     We are so fucked!,38
How are we supposed to survive here for a month?,38
We won't have to...,38
"It's coming soon, isn't it?",38
If you want to live you'll do what I say. This first attack was a test of our strength. The next one will be a test of our weakness.,38
Something much worse is on its way.,38
"Okay, what's your plan?",38
"We'll keep watch on the roof in shifts of two. Jeep, go get some tools. We need to close up this window before somebody else goes out.",38
They're out there. Sons of bitches. I can feel `em.,39
Damn it's cold!,39
You were in the Army?,39
"Navy, two tours. But the second one didn't work out so well, so I didn't get to go back for a third. Suppose that makes me lucky in a way. Served with Bob, you know. That's how I ended up in this place.",39
What was it like?    Being in a war?,39
Dark.   Like this.,39
So what's with that gun?,39
What?,39
Your piece. The one you killed grandma with. Don't reckon it's for huntin' buck.,39
No. I uh   keep it for protection.,39
Protection from what?,39
From people.,39
People.,39
"Yeah, people who might try to give me a hard time, you know?",39
Just regular people or uh...,39
"Yeah, well, no, not regular, regular people.",39
Irregular people then.,39
"I'm talkin' people whose job it is to give other people a hard time. Kinda person who doesn't get enough fiber in their diet, you know what I'm sayin?",39
"So it's a work thing, is it?",39
Exactly.    Strictly business.,39
This business of yours... You like it?,39
"Who the fuck are you to be sweatin' me, man? I got my reasons for doin' what I do.",39
"When I was a kid my father would sit by my bed every night before I'd go to sleep and he'd say to me, Percy, if you don't wake up tomorrow, if it turns out that today was your last day on earth, would you be proud of what you've done in this life? Cuz if you ain't, then you better start gettin' square.",39
On the house.,40
Thanks.,40
You hungry?,40
Couldn't eat if my life depended on it.,40
"Well I figure just cuz the world's coming to an end, it doesn't mean a man's gotta starve. All I can say is thank heavens they left the gas on.",40
Never much cared for beer. Howard's the beer drinker in the family.,40
"What did you do...you know, before you came here...?",40
"I was a soldier, a general, in His army.",40
"Well, what changed?   What made you leave?",40
I was given an order I didn't believe in... He lost faith. I hadn't.,40
So what happens to you...after this is over?,40
Sometimes we have to face the thing we fear the most in order to be free of it.,40
It's almost time for the next shift.,40
Howard?,43
Sandra...,45
Who's there?,45
Sandra...,45
Howard?     Is that you?,45
Help me...     Please...,45
Help me. Sandra...,45
"Help me, please!",45
Howard!,45
Mom!,45
Let me go!     He's alive!,45
Howard!,48
Percy?,48
We should get back out there...,49
"Just gimme another minute with him, okay?",49
Hey...,50
"Hey! You guys, I think I got something here!",50
... battling has been fierce. The numbers of casualties are unknown but all indications are that they must be unimaginably large.,50
"If you're just joining us, we're getting some of the first bits of good news, if you can call it that, since this apocalypse began just twenty-four ago. A human militia has formed on the outskirts of Las Vegas and has begun to engage the enemy. Also down in the Four Corners area, we've been receiving unconfirmed reports of another resistance force gathering in Red Rock National in the northern Mojave Desert area.",50
Red Rock...,50
That can't be more than an hour up the highway from here.,50
Does that mean we can leave?,50
No.    We're not going anywhere.,50
What the hell are you talkin' about? This is our chance!,50
We can't risk being on the move when the child comes. It's too dangerous.,50
"... And as we fight this new enemy, may God give us the strength to survive and show mercy for those of us who are already lost...",50
Guess it's your turn not to sleep.,52
Hey...,52
You okay?,52
You mean besides the fact that I just found out that I'm the mother of the Messiah?,52
"Crazy thing is...I didn't want this baby. I even went down to the clinic, you know that? I remember sitting there in the waiting room, absolutely sure I was doin' the right thing...And that's when the feeling started. Like I was falling into the deepest, darkest hole imaginable. I couldn't breathe, I couldn't speak. I kept thinking this must be what death is like. And when finally they called my name, I ran.",52
"For a while after that I tried pretending that it was just cold feet, that I could go back if I wanted to, that I could decide to end it like I'd planned. Then I'd start to have that feeling again and I knew I didn't have a choice. Somehow this had already been decided. And it made me hate this thing that's been growing inside me.",52
"You shouldn't say things like that, Charlie. It isn't right. You'll get through this. I know you will.",52
"How come you have so much faith in me, Jeep? God knows I've never given you or anybody else a reason to. Or is it that you just can't find any other hard-luck case to follow around?",52
"You know, you're not the only who's suffered, okay? Let me know when you stop feeling sorry for yourself.",52
...Then you just flip this,53
"Yeah, I got it. All the way down. Two clicks.",53
Dated this guy last summer. A marine. Had a thing for guns. Parents hated him.,53
I bet they did.,53
My parents hate everything I do. That's why we were moving.,53
Yeah?,53
"They thought a more ""wholesome"" environment would help me ""change my ways."" So fucked up. Only reason they care at all is cuz they don't want to be embarrassed in front of their friends at the country club.",53
The only time my old man ever paid attention to me was when I was doing somethin' bad. So you know what I did?,53
What?,53
I got really good at being bad.,53
We back in business?,54
I don't think so.,54
Is it over?,55
I don't know.,55
You better get downstairs.,55
"No, I can handle it.",55
Just in case.,55
Get ready.,55
Wait a minute.,55
"Kyle, are they...",55
It's a trap. They saw them coming and turned on the lights. It's a fucking trap!,55
Hey! Get back in your car!      It's a trap!,55
They're not gonna make it.,55
Wait! You'll hit them too!,55
Kyle!,55
"Jesus Christ, what the hell is that boy doin'!",56
We have to get `im back in here!,56
Don't. You open that door and we could all be dead.,56
I got you!,57
Mister...,57
Fooled ya.,57
Kyle!,57
Damn it all to hell!,58
"Oh, no.   Audrey...",58
I'm sorry!     I didn't mean to!,59
Fuck you!,59
You're gonna die now.,59
Do you have no heart?!     She's just a kid!,60
You can't let her die!,60
"I swear if you don't do something, I will!",60
Wait.,60
Open the door.,60
Come with me.,61
Run.,61
Michael!,62
Get back!,62
I'll get some water!,62
"C'mon, don't be scared. I just wanna play with your baby.",62
Are you hurt?,62
Where is he?!,62
He's still in here!,62
Where the fuck is he?!,62
He's bleeding!,62
What the fuck?,62
Dad!,62
Get ready!,62
"Oh, no!",62
What am I supposed to do? Just `cause I'm a girl doesn't mean I automatically know how to do this!,64
Just do as I say.,64
"Yeah, but, how do you know how to do this?!",64
What a way to bring a child into the world. She ever tell you his name?,65
She's never said. I just assumed it was Joe Danvers. You know how she's always had a thing for bad boys.,65
"Jeep, sooner or later she'll realize you're the best thing that's ever happened to her.",65
I thought you said I should move on?,65
Can't a father be wrong sometimes?,65
What was that...?,65
What is that?!,66
He's coming. We have to hurry.,66
"Who's coming? Whaddya mean hurry? This isn't something you can exactly hurry, is it?",66
"Charlie, I need you to push. I need you to push as hard as you can.",66
"Michael, who's coming?!",66
We're almost there...,66
"We're not gonna make it outta here, are we?",67
I'm sorry Jeep. This shouldn't be happening to you...,67
"Oh my god...we did it!    Charlie, you did it!",68
It's okay. The baby's okay.,68
I don't...I...,68
Take him... Give her a minute.,68
It's okay...It's okay...Shhh...,68
So are we safe now?   Is it over?,68
"No. Killing the child would have ended the war before it had begun. Now, at least, he will have a chance to grow up, a chance to lead the world out of darkness.",68
And what happens until then...?,68
You'll need to teach him how.,68
"What makes you think I can do that? What makes you think I want to do that? If he's so important, why don't you take him?",68
Each of us has a burden. This one is yours and yours alone. Maybe someday you'll understand what that means.,68
Mama? Can you hear me? We did it...The baby's alive.,68
Mama?,68
Something's happening.    They're moving away.,71
"The Possessed can't come near the child, so He sent someone that can. Someone like me.",71
Who?,71
Gabriel. My lieutenant.      He's come to do what I wouldn't.,71
Your orders...,71
You were the one who was supposed to kill the baby? That was the order you didn't obey.,71
What's he talking about?,71
"Michael, what the hell's he talking about?!",71
There was never meant to be a Second Coming. But we've just changed that. The child lives. The future is unwritten. There's still hope.,71
Audrey...?,71
Stay away from me!    Don't come any closer!,71
Mom!,71
"Don't do it, lady!",71
"You heard what he said. They just want the baby. Maybe if we just give it to them, then they'll let us go!",71
Give him to me!,71
Why?! You never wanted him in the first place!,71
No...   I...,71
It's just one baby.   Just one.,71
Sonuvabitch!,71
No!,71
"No, Jeep! You must protect the child now!",71
Me?!   What about you?,71
My path ends here. You are the true protector. You always have been.,71
But I don't know what to do!,71
Find the Prophets.   Learn to read the instructions.,71
Prophets? What Prophets?   What instructions?!,71
C'mon!,71
Wait!     We can't leave him!,71
We have no choice!    We have to get to Red Rock!,71
Dad!,71
"Leave me, Jeep.     My place is here, remember?",71
But Dad...!,71
Run.,71
"I knew he'd send you, Gabriel. You were always so eager to please Him.",73
Unlike you...the rebellious son. Pity about your wings. They would have helped you now.,73
To not feel their burden...is a dream.,73
You think you can defy Him and not pay the price?,73
The child lives. What happens to me doesn't matter now.,73
"Yours is a fool's sacrifice. You can help them sneak out the back door, but they won't escape.",73
"And neither will you, brother.",73
I'm not running anymore.,73
Join with me. You don't need do this. There's another way.,73
There is no other way...,73
"Come on, Jeep!",75
I'm trying!,75
Fuck!,75
Hang on!,75
"Okay, we need to figure out our weapon situation.   Hopefully Michael didn't take everything out of the car.",75
Is this what I think it is?,75
Yes. Now just put it down... Slowly.,75
"Okay, all I got is a flare gun thing. Looks like we got a box of flares to go with it.",75
Okay. Okay. Handgun. Shotgun. A a flare gun... And a grenade. Alright. Load this.,75
"Audrey, can you figure out how to load that flare gun without killing us all?",75
I can try.,75
"Try real hard, okay?",75
You always wanted to live like one of them...Now you'll know how it feels to die like one of them.,76
Go faster!,77
I can't fuckin' see!,77
"Oh, no.",77
"Jeep, your arm!",79
What is it?,79
The instructions...,79
Sorry...   We're closed.,80
"The swarm, it's fading!",81
Thank you...,81
"Oh, shit!",81
I can't believe it.   Is it really over...?,83
No...It's just starting...,83
Better not hold him too long. Might get attached.,86
"Look, I'm sorry for what I said to you earlier, `bout you following me around. I didn't mean it.",86
Nothin' to be sorry about. It's true. I did follow you around. At least now I know there was a good reason.,86
We're here.,86
"Okay, all we gotta do is",86
Jeep!,90
Duck!,90
"Audrey, the flare gun!",90
Get down on the floor!,90
"Get off her, you fucking asshole!",90
"Do it, Jeep! Do it now!",90
"C'mon, Jeep!",92
Jeep!,92
The baby?,92
Alive.,92
And what about...,92
Nothing could have survived that.,92
Audrey...,92
"She saved us, Jeep. Audrey saved us. Now c'mon, we gotta go!",92
How can this happen?,93
What?,93
How can this happen in a world so beautiful?,93
"C'mon, we're almost there.",93
So brave. So pointless. You should have worried more about saving yourself.,93
Stop!   Please! Don't kill him!,93
Go to sleep...,93
Stop it!   I'LL GIVE YOU THE BABY!,93
I don't want this responsibility!,93
"Charlie, no!",93
"""And as the child's cries are extinguished, an eternal darkness at last descended upon the world.""",93
We made it.,94
"Yep, we sure did.",94
I'm sure they're just over the next ridge.,94
What if we're on our own now?,94
Don't be afraid.    We'll be okay.,94
Believe me.,94
"Someday when my son is older, I will tell him about the time of his birth when all the world was covered in a great darkness...",94
... And how just at the moment when everything seemed lost...,95
...a mighty warrior fell in order to save me.,95
And a boy faced his fear and rose up to save us all.,95
