text,scene
I've been following the training guide you sent but doing two a days and have shaved my time where you wanted by point,13
Really good...but two a days can create different kinds of problems.,13
"Okay, I'll stop. Good seeing you. Thanks for the time.",13
Sure.,13
It better be worth it. Hello.,15
Hi. Lisa... This is George Madison. Did Riva tell you that she gave me your number?,16
No.,16
She said it might be a good idea for us to have dinner together.,16
"Oh..well, let me call her...when did you have in mind?",16
"No. wasn't calling to set a time. She didn't know was seeing someone well, she didn't know that it had escalated a bit, at least on my part it just added up for me suddenly and... Well, anyway...",16
...so you're calling me to break up.,16
just didn't think...,16
George Madison?,16
She just..the rudeness..,16
I'm sorry..I got distracted. What was saying?,16
"""You just didn't think..""",16
Right..thank you. Thank you.,16
You're welcome.,16
Thank you for holding..I just didn't think it was right not to phone you once took your number in case she had talked to you and you were expecting my call.,16
"Uh-huh. Okay, then...It was nice of you to call in a way guess.",16
Right. Sorry for interrupting your day. Yeah. Goodbye.,16
Could have sounded stranger?,16
Oh my God.,16
"George, am wrong, didn't tell you I'm crashing on the book tonight?",17
"Yeah, you did..I just..I'm not going to stay around.",17
Maybe that's better for tonight. don't know why agreed to this delivery date..damn me and my need for approval..Sorry. She slides into the cocoon no small feat.,18
Sure. It was nice seeing your face for a minute. Settles me down.,18
"Anyway, think know what it is that's bothering you..",18
If you're concerned about us now that we've intensified..we're okay. am busy so can't demonstrate to you that we're okay in all the little ways like paying attention to you..but if you could just take my word for it until the work lets up that would really help me... and us. think like that word better. Us.,18
Ok.,18
Hot kiss.,18
Don't let me get away with too much that will never work for me -don't be too low maintenance that's a ticking bomb.. but thanks for understanding this one.,18
See. We're good.,18
Gotta talk to you after.,20
I'll wait for you at the finish.,20
Sense of humor.,20
So... You gave my number to a guy?,21
Yeah. hardly know him..he went to business school with my brother..,21
How come you gave him my number anyway?,21
You don't remember Wednesday night you said you had never dated a non- athlete and maybe you should try one..,21
Don't listen to me when I'm drinking Guiness.,21
It's the only time you really say stuff.,21
hope that's not true.,21
"Good morning, Dad...",22
"You said, bring the company lawyer..",22
They are apparently investigating us for possible misstatement of receivables to inflate earnings.,22
What do you know about this?,22
Nothing. But I'm responsible.,22
What are you being noble..?,22
"I'm telling you what all recent legislation says. If it's true and didn't know, should have.",22
"The goddamn government's become like this horrible, punishing Mammy.",22
Could you ask your assistant to come in we're going to have to respond immediately.,22
"Excuse me, Annie...could you please come on in and bring your laptop?",22
All these items mentioned you must have checked whether we had actual receipt of funds before we talked to the analysts..,22
No..most of them came from Dad's office so assumed..,22
You don't assume or trust anyone.. not him..certainly not me..,22
Good guidelines I'm afraid.,22
..with everyone working creatively on the new line thought I'd wait until..,22
"Just a second, Dad... There's an overall involved here. My approach is different than yours was, which tried to make clear when took over. And it's to get finance and legal out of the way of the creative.",22
"Okay, now...",22
"Let me finish, please.",22
No. Drivel doesn't get to finish. Drivel gets interrupted.,22
"So...shaping the corporate culture may not bring results as quickly on the income statement as just eliminating jobs and wacking expenses. But, with patience it will work and, when it does, you've built something.",22
You are a fucking moron.,22
Too rough..,22
Much too rough.,22
Don't use that language in front of Annie.,22
"Okay. caught myself. Now may get back to the fucking, sorry Annie, the fucking, sorry again Annie...point! You talk ""creativity"" to me? You You are a numbers man. You have one job you are suited for and that's to be practical pig and make sure we build with bricks here. You are supposed to know the temper of these times in particular.... the one of our lives:",22
We are potential raw material for the blame industry..all it takes is for one of us to stumble on any of the trip wires our government has planted.. and the booby trap is sprung... How many former major men must shuffle past you into ruin before you realize our lives depend on never forgetting that any executive stupid enough... ...to sell his product with too much enthusiasm or optimism... ...and God forbid cause anyone to expect that his firm may make an extra penny or two in whatever quarter is about to sucker punch us with more competition from an foreign country..,22
be buried alive..,22
"I've overlooked every limitation know you to have because you are my son. And you're a good guy, as every prick with half a brain who ever took advantage of you knows absolutely. But there is a bottom line which, because of your notions of trust and... ""creativity,"" we may inevitably be forced to crawl on by some assistant",22
"Attorney who at this moment is answering a roommate wanted ad in Brighton and, as his first professional act, will slay us for his thousand a year, as he migrates to a future of defending us for millions a year..and if this almost-made-the-law review creature pins me between a choice of saving you or the company founded and you preside over think you should know that will choose the company even though doing so may break my life forever ...which is finally my fault for handing you a job where your assumptions or notions of trust can cause such calamity! Suddenly, in a visceral reflex, Annie takes a swing at Charles.. George grabs her hand stopping her just in time. She is shocked by her own action.",22
"My god, sorry.",22
"That might have been better in private.. To my knowledge did nothing wrong but, even if did, don't want anyone saving me. Ron, why don't you have Annie take down what you need? Okay?",22
Alright..You should go home now and think about interviewing attorneys. don't know whether circumstances will allow the company to pay...,22
The company will pay!,22
"George, don't take what just said personally.",22
Don't take it personally?,22
"was out of body. Non-specific anger. It was strange. care about two things: you and this place. So went off.. But, no matter what, love you.",22
I'd rather you didn't kiss me right now.,22
Understood.,22
"George, everything will be fine.",22
Thank you.,22
It will!,22
"To the Justice Department..the individual's name is on here....All documents relating to loan applications..All financial statements, including but not limited to general ledgers, journals, balance sheets and income statements of George Madison, Chief Executive Officer...",22
All documents relating to corporate travel...,22
Just a minute..,23
Hello?,23
I've been through things like this and I'd like to give you some difficult advice..if you'd like to hear it.,23
Okay.,23
Accept the enormity. Give up illusions of containment.,23
"The hardest fact of all is that, no matter what the outcome, it is unlikely that you can ever again be the person you've been until now.",23
"Okay, thanks. Look, let me call you later.",23
"Sorry. Any other contact now would be inappropriate. Good luck, George.",23
"All documents relating to business expenses including but not limited to consultant salaries, petty cash and temporary employees. All personal records of George Madison including but not limited to general ledgers, journals, balance sheets and income statements. The term ""document"" includes but is not limited to all personal files, telephone messages and logs, including but not limited to e-mails, schedules, work sheets, books pamphlets, summaries, proposals, photographs, work data, graphs, research material, prospectuses...all document requests expressed as ""herein"" shall also be taken to mean related to, concerning...",23
Now?,25
No..wait.,25
Now?,25
"Well, I'd rather you waited.",25
No problem Now?!?,25
Could you please stop asking that?,25
"Sorry....but...well..n..soon, eventually, sometime?",25
Now Thank you.,25
You're welcome..,25
It takes two.,25
At least.,25
"Creep..I'm glad came over. was just getting so, what's the word? Anxious.... because...",25
You clap your hands to bring on the lights the minute we finish?!?,25
Why? What's wrong?,25
Clapping your hands and those dumb lights makes me feel like,25
Wait no..don't tell me...I think get it. Like I'm not thinking about you Sorry. What should do?,25
Turn them off.,25
You wanna turn them off yourself?,25
It's kind of..,25
Grow up.,25
No... She swats him..the lights go off.,25
"It is a little fun to do, isn't it?",25
"Hi. This is George. Is he there? He still hasn't checked in?!? Well, tell him need to talk to him..thank you..have a good day. Where is everybody? Anyway, the basics are all in my favor.. wrote them down. One..I didn't do anything. One ""b""- don't agree with my father.. The legal system, though overloaded, is about finding the truth. Two..."" You haven't said a word..",26
I'm sorry..just thinking. beat as she gnaws at her lip..glances at him then away. He tries another speed dial.,26
"Hi, is Bryant there yet? This is George. need to speak with him..reach him as soon as you can. Well tell me. You must have some reaction.",26
have one. I'm just not proud of it. It's just me being analytical. was thinking of my work and how weak gravity is Let me explain the thought.. We build these elaborate machines-these giant colliders to amplify gravity just to get something measurable.,26
Isitmeorisitherlbetitsme.,26
"While you were talking, related the weakness of gravity to your capacity for feeling good right now and how would fail if tried to be one of those machines for you. Using all my energy to produce a drop of well being in you. That's what thought.",26
"Since I'd really like to understand what you just said, could you do me a favor and talk down to me?",26
This is for us. swear it.,26
We are not well matched for this interval in your life. Not with me against this deadline. And you -¬being investigated. We would not survive. don't want our relationship to become cannon fodder for this apparition in your working life. I'll be there for you at the end. You can count on that.,26
You want to split up until I'm problem free..?,26
No.,26
You're breaking up,26
...Hitting the pause button..Us on hold so we don't waste precious energies on...stuff. You think I'm being horrible. think I'm being smart ..for Us.,26
Okay. Just explain to me..Would you mind telling me.. 'cause this part seems to be bothering the hell out of me..how can you be so perfectly composed right now?,26
"No, you're misreading me. I'm rattled. Yes..This is me rattled.",26
"Well, disagree.",26
think I'm the best source for my own feelings.,26
is you rattled!,26
Cheap parlor trick. mean it! I'll be here at the end. do love you.,26
have terrible taste in women.,27
"Hi, this is George..you still haven't gotten back to me... Hi, George..I've left four messages with you which said they were ""urgent""..and you know tend to underplay, so can't understand your failure to call back. ""Hi, George here..you may have just won thousands of dollars"" will you call back now.. You still haven't lost your sense of humor, have you, pal?",30
Hello..,30
"Hi, Boss..How you doing? It's not too late?",31
"No, fine and thanks for the call.",31
"can't sleep. don't know what got into me this morning..I never took a swat at anyone but..well, do know. I'm almost seven months pregnant and I'm sure it's a girl because it's this hormonal mushroom cloud inside me.",31
"Hey, you're pregnant?..So good..huh? That guy who picks you up sometimes..A1?..",31
"Yeah..we really..thanks.. He's great but out of work and we've just been marathon worrying, so I'm not me lately.. so this morning when your father...",31
Don't worry about it.,31
Did you tell Terry about what happened to you?,31
I'd rather not go into that.,31
She bailed? She is such a cun... What's wrong with me? never said that word in my life. I'm nuts.,31
"Well, to be honest..I appreciate the sentiment.",31
You're a great boss. You go call another girl...forward motion; distract yourself..they can't stop outside girls from talking to you.,31
Is that it? They're directing people not to talk to me?,31
"...the lawyers had me sign a confidentiality statement where I'm liable financially if I..and with this new situation...Oh, the hell with everything what do you want to know? So lose a job wait no, can't... the medical would lapse.. and I've got to take care of my baby..A1 hasn't proposed yet and even if he does we can't afford to..",31
"You will not lose your job. promise.. that is not going to happen. Don't tell me anything. Good night, Annie.",31
Good night boss. I'm just dying for you.,31
Well..I.. thanks.,31
"Hello.. Lisa....George George Madison. Well, I'm not sure how to identify myself further.",31
Your voice sounds a little familiar.,32
made this incredibly stupid phone call to you a couple of days ago?,32
"Oh, sure..How you doing, George?",32
Sorry to be calling so late. Not right.,32
It's okay. What's up?,32
Would you have dinner with me?,32
But aren't you..?,32
"No, no..I'm not..No...I am not. was mistaken to think that. It seems very clear that am not. You see...",32
You don't have to explain. We can have a meal. When?,32
Anytime.,32
"Well, tomorrow's clear. Yeah, okay..I can find it..I'll meet you there. But it has to be early.. I'm in training.",32
Okay..It's a date. made a date. Goodnight.,32
"Daddy? Hey. just hate to have to tell you this..They took Cam over me. No..I'm sure. They did. have really double checked..trust me. Okay, Once matt).",35
"Well, it still isn't there..well, don't think it makes sense either but they made their choice. No, don't want to get mad. That's not going to help. Daddy, called because you had to hear it from me and to ask that you do me a favor and not get too ""Sad""..over this..sure..0kay..maybe I'm a little angry. _maybe. Because want to take this in without being a jerk about it. Can we please drop it? don't want to be angry right now.",35
"Daddy? Yeah, hi..the phone slipped. Look..would you mind if got off now..just don't be sad..I don't know what I'm going to do..I have a goal Treat it like an injury...",35
"""Which requires more toughness than the game itself and is the ultimate test of character."" Love you.",35
needed to catch you before you went in. was with the board all night. almost quit..but they said that would make things worse. They have cut you loose. You have to lawyer up immediately.,36
We don't have to do this on the street. Let's go to my office and...,36
There is no office.,36
"Your copies of the subpoenoed documents requests are filed meanwhile you can only remove absolutely personal items not paid for in full or part by the company or having any connection to the.... I'm not the bad guy, George.",37
didn't do anything.,37
That may help your chances a little.,37
Hip...hip..,38
"little grip, okay?",40
Worst decision he ever made. hate the creep.,40
How come you called everyone but me to come over?,40
didn't call anyone..They came down from Jersey on their own. Who would want this?,40
Stop staring at me!?!,40
"Aw, Cam, honey..you didn't have to come. She almost runs to her..As Lisa hugs her, there is the following whispered, intimate conversation between them:",40
But really something that you did.. congratulations.,40
You're so much better than me.,40
What'd she say? What'd she say?,40
They don't want us to hear.,40
He just picked me because I'm on his college team.,40
"Nape. Don't you buy into that one...he gets three positions with you which allows him more room to coach..and you are young, baby.. That counted for me when started..let it count for you.. Hey everyone, how about Cam coming here... Cam...Cam...Cam..",40
The way you're acting gives class a bad name..,40
You know you're allowed to cry.,40
just wish everyone would stop giving me instructions on how should handle this..I gotta go.,40
No you don't,40
Yes do. have a blind date.,40
What are you talking about? We're here to take care of you. This was brutal. Stop acting tough.,40
"Look at the time. Hey, everyone..",40
Lisa!,40
have to leave. have a date.,40
Thanks for coming everyone...,40
"looove you all. And then, because she is a champion, she gets real and says it simple and true.",40
do.,40
What can we do for you?,40
"Oh, please..I've been through a lot worse..when they dropped softball from the Olympics, when we lost the Gold to Japan ..it's not about me. Okay...there's one thing.. When come to the training camp while you guys are getting ready...please don't feel funny talking to me..don't feel",40
"..sad for me..my biggest fear is that you won't be yourselves around me..because I've seen that happen and if that happened with me it would mean didn't really know you anymore..and want to..need to.. Say, ""okay Lisa.""",40
Gotta run.. love you.,40
George.,41
Can we go someplace?,41
I'm late now.,41
It's urgent. was afraid to use the phone..,41
"Because?..No, you know something -don't tell me right now. figured out how to handle everything.. I'm going to treat myself like a company in trouble.",41
"Depersonalize everything, use what learned in business school.. start with absolute basics.. First step, identify the problem. For example, I'm aware I'm talking too fast right now but, as yet, don't have the solution to that problem..but what's my take-away in the meantime?",41
think you're just indulging a lot of neurosis.,41
Business textbook..you start taking on too much before you're ready and the game becomes how much you can handle instead of how well you handle it. That applies right now.,41
You don't have the luxury of not hearing this.,41
Are you going to make me literally run from bad news?,41
The Board has...,41
I'm very disappointed in our interaction here..very! George fleeing his father who has stopped in his tracks before going off in the opposite direction..,41
Name please?,43
I'm meeting George..ummmm,43
Madison?,43
I'm not sure..,43
Could that be him?,43
I'll bet that is him..I'm having that sort of day.,43
George? Are you George? I'm Lisa..,43
It's nice of you to join me.,43
"So, how ya doing?",43
How are you doing?,43
I'm great.,43
"Well, treasure it.",43
You okay?,43
"Sorry..I wasn't even aware.. have to apologize this might not be a great first impression. I've had a really... ""unusual"" hours.",43
Okay. Don't worry about it. Is this an Italian restaurant?,43
Yes.. really good one. The Zagats rating. Let's get some drinks.,43
Not for me.,43
probably shouldn't have anything either.,43
"Well, don't let me..",43
No. Drinking too much two nights in a row could be a real mistake.,43
Uh-huh. have not eaten since lunch yesterday..,43
You don't drink at all?,43
"follow my father's rule on drinking. Could start out with one of those little pizzas and, oh look at that, you have spaghetti and meat balls..",43
Kobe beef meatballs..it's a signature dish.,43
"Outstanding! Plenty of garlic, please..and that tomato and onion salad. The waiter looks at George who cannot focus on ordering.",43
Oh..I'll..wait. Which is?,43
Your father's rule on drinking?,43
Never drink to feel better. Only drink to feel better.,43
"Yeah, it's a good one.",43
But you know sometimes one drink can give you a better perspective.,43
"Well, don't think so but maybe it depends on the person. Look, have a drink if you want.",43
wasn't looking for permission. If want to drink know can just...,43
Jesus! You know don't know you.,43
Yeah..I'm not good tonight. I'm sorry. If you want can explain it. Maybe it's good to talk about it. haven't really done that yet.,43
No! don't think that's a good idea. Maybe what you need..I know do..is to somehow take the strain out of this dinner. When you feel yourself trying too hard at something that should be simple you know you're in trouble. You have to wait till it's natural.,43
Yes. Yes. Yes. Exactly..,43
What's wrong?,43
I'm just trying to figure out.. Is everything you say that smart or am that desperate? Her pizza comes.,43
"Well, I've had a lifetime of great coaches..",43
"So what I'm suggesting is that we eat. Order something yourself which, all by itself,will make me more comfortable, and that we don't work at conversation. We cut ourselves a break here and give ourselves permission to be quiet...for the whole dinner...completely quiet.",43
Can talk to the waiter?,43
As long as you don't tell him about your day.,43
Thanks. In a strange way it was relaxing.,45
Yeah. This could have been the worst and it wasn't. Thanks for dinner.,45
Thanks too. It feels great meeting you.,45
Say a command.,47
Father.,47
"Good evening, Mr. Madison. Taxi?",48
"Thanks, Tom..",48
"Okay, Dad. I'm ready. What happened?",49
I'm just leaving my place to go to dinner. What if come by your place later the phone isn't...,50
Just tell me. I'd rather use the rest of the night processing the information.,50
I'm sorry..this is private.,50
"The board, under extraordinary, let's-get-drunk-and-fuck-the- constitution pressure from the government, is refusing to pay your legal bills. Do you have a million dollars?",50
"Then you have to let me help. Do you hear me, you have to!",50
sure do...,50
"Well, start your processing..",50
think just met a girl..,50
"As you pointed out, you can't trust your emotions right now.",50
"Ah, Dad.",50
"The girls needed to tell you how they felt. Something, isn't it?",52
The last time saw anything like this is when a kid in another high school died and they left this stuff at the scene of the accident.,52
No. Don't do the negative take! Pull out the positive.,52
Yeah. Okay. They care. They respect what I've done. The flowers are pretty..good...thanks..,52
Come on head up. Do the right body language and the spirit might follow..How about some straight talk?,52
Sally...right now...,52
"Right now you have taken the blow of your life. Very few people take a hit like this at your age where the thing they love most, that they have given every possible moment to from very early childhood, that contains all the identity they ever had or needed is suddenly gone..I'm very sensitive to what you're going through.. Sally's straight talk, usually balm for her fighting spirit, is experienced by Lisa as daggers to the heart..she reacts with tight horror to hearing the truth said out loud.",52
have been through this myself and with others. So we're going to have a little pajama party where you get to talk it all out..this is a fragile time. When it happened to me was lucky enough to have someone with the sensitivity to help me deal with this. Do you know what you need most right now? Yes. What?,52
Insensitivity..,52
Who is it?,53
Lisa!,53
Could you narrow it down?,53
No kidding right.now.,53
"You're alone, right?",53
Yeah. was just working up the night.,53
You want me to be here?,53
"Yes, do.",53
"Ok. This is what need. If in the middle of the night start crying or shaking or get enormously upset don't want you asking, ""what's wrong?"" want you to just ignore it. Is that okay with you?",53
"Actually, it's my preference.",53
You may be my dream girl.,53
"Hi. I'm Tower Endman. Hello, Charles.",55
"This is my son, George. Good to be in your hands.",55
That's my favorite compliment. Thank you. Why don't you two come in?,55
think should do this on my own.,55
"There's a change of venue I'm involved in so, no promises",56
Boythisdoesn'tfeelgood.,56
But think can maneuver the trial date so can take your case. First there's a little talk have to give so you'll understand my requirements as to..,56
Excuse me. did the due diligence on you and there were just a few facts not listed. Would it be okay if asked a few questions?,56
"What was your class standing in law school, as an undergraduate and then again for the bar exam?",56
You want to know how did in college?,56
Yes. Please. have everything from the time you were a Attorney on but not those.,56
That's an inane question.,56
don't think so. mean this is the most important hire of my career so naturally...,56
Hire?,56
"I'm just trying to be mean, really, don't out if your pomposity thorough. have to find is justified?",56
He's not right.,57
He was the Attorney in Baltimore. He is connected.,57
Don't get a little say in the choice when I'm willing to pay anything.,58
"You were going to ""help"" not pay..and is it right for a lawyer to interview a potential defendant and allow you, someone else involved in the issues, to be present at the first interview? The other lawyers some nod ""no""..some mumble ""no"" One older lawyer reacts viscerally and shouts it.",58
sHIT,58
Are you a litigator?,58
Yes.,58
Can we get together sometime?,58
Would now do?,58
recall there was as only one and that had to do with being drunk in class. have an important question of my own.,59
"did nothing to exaggerate earnings. To my knowledge, did not engage in any wrongdoings involving payouts to falsify income..nor anything else illegal or even questionable.",59
No not that...Can you afford me?,59
The firm refuses to pay legal bills But my father is willing to help.,59
You can't take money from your father because of his position on the board. It would look terrible.,59
Oh..That makes sense. But the company has frozen my options and the stock itself has broken down..,59
so my net worth is... What would the amount of your retainer be...,59
"Well, young man, unfortunately we stand at the gates of hell's toll booth. Three hundred thousand as a retainer and another three in escrow in the event the government heads toward trial.",59
I'm afraid only have a bit more than thousand liquid.,59
This is not a silence break.,59
Alright. Maybe can sell...,59
Everything you can.,59
Alright.,59
What's wrong?,60
You let me win!!,60
did not.,60
The one thing ask is don't treat me differently and you do this..,60
"Hey, did not!!!",60
"I'm not faster than you..how could win if you didn't hold back..you're always point four better..point four better..always, always...",60
"don't know. Maybe just because this is just practice. guess this meant more to you. The ring of truth is unmistakable. Lisa knows exactly what she has just done and it is without precedent. She says her sin aloud, almost unconsciously...",60
"embarrassed myself.. Sorry..So sorry, hon. Really..",60
apologize. thought some of them were bringing their wives and that changes the behavior considerably. Ramino had this maybe the best barbecue anywhere flown in from Houston special..I mean he bought an extra first class seat so a friend could fly it up...wait till you taste it...,62
No hard feelings. You stay. just can't do this now.,62
"Come on, there's Christian athletes in the game room..we'll eat with them.",62
"Are you interested at all in what is going on in my life? You never ask. Why am being pissy? What mean, guess, is that think you should finally know what's going on with me.",62
got cut.,62
"I'm going to go to graduate school at night..and, of course have to work a few jobs. I've got that lined up. But, I've got this problem with my attitude..and what have to do is just get to the place where appreciate what the game gave me and accept and even embrace the obvious..that the time comes for every athlete where...",64
It won't come for me.,64
Your career will never end?,64
I'm working on a knuckleball.,64
"Okay. Thanks. Going home, Matty.",64
"Okay, this will help. knew a real good player once and the coach cut him and he just felt impotent...you are probably feeling whatever the female version of that word is..",64
It's the same word.,64
Don't let what's going on with you make you give me a hard time. That's not productive.,64
I'm not giving you a hard time. It's the same word for women.,64
Okay. The tie goes to the pretty one..so it's the same word and he was feeling impotent just like you may be feeling..so...,64
don't think that's what I'm feeling.,64
"Can just finish my thought here? Maybe it will help, maybe it won't but I'm trying.",64
I'm sorry.,64
"It's okay. So his girl had a cat..and he started to save all the cat's shit. little trust...And every few days or so he took a huge amount and wrapped it in a different package -¬like a gift or a magazine roll..or something you ordered on line. Every few days, for eight months, he sent these cat turds to the guy who cut him.",64
File it away. It worked for this guy..,64
And he stopped when his anger went away?,64
"Well, the cat died. You feel better? Great. hated seeing you touching bottom.",64
That was sweet.,64
"Yeah, you're right.",64
No..NOPE..Settled.,65
"It's me, boss.",65
"Ah, Annie.",65
Did you call that girl?,65
No. You've got to stop cooking for me. It was enough you found this place.,65
That was selfish. You dress up my neighborhood.,65
Cooking relaxes me when can't sleep. Why don't you just call her?,65
Honestly? Because my first impression wasn't great. I'd rather be more myself when see her next...,65
What if someone beats you to her?,65
Optimism is sanity for me right now.,65
Look...I'm in such a funny position but need to tell you something.. Just so don't feel creepy. know stuff about what happened at work.. can't tell you what because of the thing signed but if you start guessing..I can't help it if my face is an open book....and maybe can give you one hint which..,65
Stop! You can get in genuine trouble..And just listening could be serious wrongdoing on my part.,65
haven't slept..it's killing me -¬this information. It's like someone's going to shoot you and can't scream... Or else I'll just tell you. have to.,65
No!,65
For god's sake let me unburden.,65
"You've got to understand what it's like for me right now. the takes a shot) Annie, picture a very angry ocean storm and I'm on this very little boat..",65
Ohhhh..,65
And miraculously this little boat is still afloat and that )goat is that haven't done anything wrong. Like allowing you to tell me something you are legally constrained from revealing. Not doing anything wrong is keeping me afloat..If lose that..I'm gone. Don't rock the boat!,65
But know something about the boat.,65
"Please, stop.",65
It's a terrible boat. You have to get out of the boat.,65
"You have to respect me on this..And, for what it's worth, it doesn't matter. think I've guessed the same stuff you know.. think know what you do. This slows her. Then...",65
Nope..You couldn't be functioning if you knew the stuff I'm talking about.,65
think could. think am. We're going to leave it there. Don't make me leave my own apartment?,65
Okay..Eat something...,65
This is great of you..,65
Legendary... You didn't see it,66
"Hey, let me ask this, how do you know when you're in love?",66
Intriguing. The coach eyes the field on a noise from the crowd.,66
"Got him out...You can sit. As the pitcher who had been warming up, puts on his jacket and joins the others on the bench.",66
"Well, I've got a way..whenever this one thing happens know I'm gone.. I'll tell you but it's personal and don't want anyone making fun of me for it. This is a historically ""getting down"" bullpen moment as Matty's demeanor reflects.",66
Go.,66
Okay. figure I'm in love with someone when wear condoms with the other girls.,66
Massive!,66
"Holy shit, I'm in love What do do?",66
Make a move.,66
"Yeah.. Well, don't want to hold you. Have a great season, Riva. I'll be following things on-line.. And find somebody to do my job of telling you not to press. You're great..Trust the talent trust the training..don't press. Ok..hug everybody for me..Enjoy Tokyo. Get even for the Olympics. Okay, I'll let you go....I'm great. Yeah. Stop..I'm fine.",67
Hey you up for a crazy idea?,68
Yes.,68
This is such a mistake.,69
Overstepping alert.,69
Nope. You don't make important life decisions when you are mush. It's too dangerous. You fight low self-esteem you don't give it the wheel.,69
get him. He gets me.,69
He does not get you.,69
"Yessss. He gets that get him which is, in fact, getting me. I'm actually doing what you drilled into me. am committing to the win."" ""Don't wait for your ship to dock, swim out to meet it.""",69
"But, every cute story you tell about him has to do with his selfishness. That is not going to stay cute. ""Date up not down...""",69
"Matty is every guy I've ever known...teammates, dormmates, boy friends. am packed here. So either back the hell off coach or do what you have always done for me and help me pull out some damn positives because I'm..",69
It feels weird fighting with you.,69
"I'm sorry, honey. Positives! Hell, the guy has a mile an hour fast ball and a million dollar contract. So go get him. hope he has some idea of how lucky he is.",69
Thanks.,69
But why are you taking this much luggage?,69
"The best thing you taught me, ""Don't do anything half-way unless you're willing to be half-happy.""",69
"Okay, but what does that mean in this context?",69
sublet my apartment.,69
You have no plan This is hysteria.,69
am sorry that you lack confidence in me. But still appreciate that you have trained me to go full out.,69
The tenants don't move in 'till after the weekend so you don't have to pay for a hotel room tonight. Love you.,69
cleared some space for you.,70
"Hi, Dad.",72
Are you coming to my place?,72
Almost there.,72
Good. have some disturbing news.,72
What?,72
I'll wait till you get here.,72
Tell me.. It would be nice to get one piece of bad news without anyone studying my face to see how I'm taking it.,73
Anger can be useful. Watch out for the bitterness.,73
"What is the news, Dad?",73
There are strong indications that they are going to indict you. I've cancelled everything I've got. I'm dedicating myself to this.,73
"Urn... That's all he can manage. He makes a helpless gesture then pockets the phone and enters the building, going past the doorman who, seeing him so stricken, smiles encouragement.",73
George? enters. She looking down,74
Godpleasedon'tkidme.,74
How are you?,74
"Uh, Really Good to see you...",74
"You don't live in this building, do you? Hello?...Did you leave?...are you still here?",75
Yes. Absolutely. Here am.,75
"Look, sorry if can't be hospitable right now but have to...",75
Can go first?,75
Huh?,75
want to explain why haven't called.,75
don't understand.,75
"think I've made a really bad assumption that we've been on the same wave length..Well, didn't mean to quite say that either. Did you ever want to delete every sentence you were saying even as you were saying them?",75
